"race_eth","count","percent_group","rates","percent_pop"
"African American","1413","1.82638","2976.42871","2.36"
"Asian","11934","15.42538","1821.41467","35.65"
"Latino","39409","50.9384","7205.62422","25.78"
"Native Hawaiian & Other Pacific Islander","343","0.44335","4859.04519","0.32"
"White","9752","12.60502","1454.66045","32.04"
"Other","5314","6.86865",,"3.85"
"Unknown","9201","11.89282",,
