"race_eth","count","percent_group","rates","percent_pop"
"African American","2083","1.83201","4387.75725","2.36"
"Asian","19072","16.77397","2910.8447","35.65"
"Latino","57835","50.86631","10574.67271","25.78"
"Native Hawaiian & Other Pacific Islander","546","0.48021","7734.80663","0.32"
"White","15066","13.25066","2247.32509","32.04"
"Other","8169","7.1847",,"3.85"
"Unknown","10929","9.61214",,
