"race_eth","count","percent_group","rates","percent_pop"
"African American","5663","1.81003","12512.42847","2.4"
"Asian","55159","17.63012","7887.85768","37.7"
"Latino","113329","36.22262","23082.29697","26.5"
"Native Hawaiian & Other Pacific Islander","1886","0.60281","30277.73318","0.3"
"White","48347","15.45284","7953.07804","32.8"
"Other","40830","13.05023","741689.3733","0.3"
"Unknown","47654","15.23134",,
