"race_eth","count","percent_group","rates","percent_pop"
"African American","1716","1.80812","3614.68624","2.36"
"Asian","15028","15.83478","2293.63329","35.65"
"Latino","48474","51.07634","8863.08784","25.78"
"Native Hawaiian & Other Pacific Islander","439","0.46257","6219.01119","0.32"
"White","12225","12.8813","1823.54635","32.04"
"Other","6851","7.2188",,"3.85"
"Unknown","10172","10.71809",,
