"race_eth","count","percent_group","rates","percent_pop"
"African American","2734","1.93097","5759.06305","2.36"
"Asian","20349","14.37208","3105.74553","35.65"
"Latino","68212","48.17674","12472.02516","25.78"
"Native Hawaiian & Other Pacific Islander","694","0.49016","9831.42088","0.32"
"White","20219","14.28027","3015.97412","32.04"
"Other","14886","10.51368",,"3.85"
"Unknown","14493","10.23611",,
