"race_eth","count","percent_group","rates","percent_pop"
"African American","426","1.65727","897.35218","2.36"
"Asian","2703","10.51546","412.54264","35.65"
"Latino","14676","57.09395","2683.39062","25.78"
"Native Hawaiian & Other Pacific Islander","127","0.49407","1799.12169","0.32"
"White","2863","11.13791","427.06038","32.04"
"Other","1738","6.76133",,"3.85"
"Unknown","3172","12.34001",,
