"race_eth","count","percent_group","rates","percent_pop"
"African American","945","1.80295","1990.60519","2.36"
"Asian","7732","14.75178","1180.08867","35.65"
"Latino","28397","54.17827","5192.16704","25.78"
"Native Hawaiian & Other Pacific Islander","240","0.45789","3399.915","0.32"
"White","6372","12.15706","950.48158","32.04"
"Other","3081","5.8782",,"3.85"
"Unknown","5647","10.77384",,
