"race_eth","count","percent_group","rates","percent_pop"
"African American","729","1.89903","1535.60971","2.36"
"Asian","5318","13.85329","811.65437","35.65"
"Latino","21703","56.5359","3968.22204","25.78"
"Native Hawaiian & Other Pacific Islander","186","0.48453","2634.93413","0.32"
"White","4761","12.40231","710.17621","32.04"
"Other","1951","5.08232",,"3.85"
"Unknown","3740","9.74263",,
