"race_eth","count","percent_group","rates","percent_pop"
"African American","1081","1.76952","2277.08382","2.36"
"Asian","9158","14.991","1397.73048","35.65"
"Latino","32243","52.77951","5895.37775","25.78"
"Native Hawaiian & Other Pacific Islander","281","0.45998","3980.73381","0.32"
"White","7418","12.14274","1106.50853","32.04"
"Other","3869","6.33328",,"3.85"
"Unknown","7040","11.52398",,
