"race_eth","count","percent_group","rates","percent_pop"
"African American","2230","1.88553","4697.40695","2.36"
"Asian","20218","17.09493","3085.75179","35.65"
"Latino","59561","50.36062","10890.25817","25.78"
"Native Hawaiian & Other Pacific Islander","579","0.48956","8202.29494","0.32"
"White","15963","13.4972","2381.12641","32.04"
"Other","8545","7.22505",,"3.85"
"Unknown","11173","9.44711",,
