"race_eth","count","percent_group","rates","percent_pop"
"African American","2163","1.85946","4556.27409","2.36"
"Asian","19712","16.94577","3008.52405","35.65"
"Latino","58802","50.55019","10751.48102","25.78"
"Native Hawaiian & Other Pacific Islander","562","0.48313","7961.46763","0.32"
"White","15619","13.42715","2329.81353","32.04"
"Other","8375","7.19972",,"3.85"
"Unknown","11091","9.53458",,
