"race_eth","count","percent_group","rates","percent_pop"
"African American","1842","1.82382","3880.10027","2.36"
"Asian","16274","16.11335","2483.80278","35.65"
"Latino","51637","51.12726","9441.41739","25.78"
"Native Hawaiian & Other Pacific Islander","471","0.46635","6672.33319","0.32"
"White","13078","12.9489","1950.78439","32.04"
"Other","7285","7.21309",,"3.85"
"Unknown","10410","10.30724",,
