"race_eth","count","percent_group","rates","percent_pop"
"African American","1210","1.79464","2548.81722","2.36"
"Asian","10227","15.16841","1560.88552","35.65"
"Latino","34811","51.63075","6364.91626","25.78"
"Native Hawaiian & Other Pacific Islander","304","0.45088","4306.559","0.32"
"White","8337","12.36522","1243.59148","32.04"
"Other","4417","6.55118",,"3.85"
"Unknown","8117","12.03892",,
