"race_eth","count","percent_group","rates","percent_pop"
"African American","2072","1.83083","4364.58619","2.36"
"Asian","18941","16.73632","2890.85096","35.65"
"Latino","57596","50.892","10530.97345","25.78"
"Native Hawaiian & Other Pacific Islander","542","0.47891","7678.14138","0.32"
"White","14963","13.22135","2231.96106","32.04"
"Other","8135","7.18811",,"3.85"
"Unknown","10924","9.65248",,
