"race_eth","count","percent_group","rates","percent_pop"
"African American","883","1.79413","1860.00463","2.36"
"Asian","7047","14.31851","1075.54124","35.65"
"Latino","26623","54.0942","4867.80516","25.78"
"Native Hawaiian & Other Pacific Islander","227","0.46123","3215.75294","0.32"
"White","5955","12.09972","888.27963","32.04"
"Other","2840","5.77048",,"3.85"
"Unknown","5641","11.46172",,
