"race_eth","count","percent_group","rates","percent_pop"
"African American","318","1.8","669.9","2.36"
"Asian","1719","9.9","262.4","35.65"
"Latino","9452","54.5","1728.2","25.78"
"Native Hawaiian & Other Pacific Islander","100","0.6","1416.6","0.32"
"White","1870","10.8","278.9","32.04"
"Other","1238","7.1",,"3.85"
"Unknown","2652","15.3",,
