"race_eth","count","percent_group","rates","percent_pop"
"African American","237","1.9","499.2","2.36"
"Asian","1299","10.2","198.3","35.65"
"Latino","6675","52.6","1220.5","25.78"
"Native Hawaiian & Other Pacific Islander","79","0.6","1119.1","0.32"
"White","1429","11.3","213.2","32.04"
"Other","858","6.8",,"3.85"
"Unknown","2117","16.7",,
