"race_eth","count","percent_group","rates","percent_pop"
"African American","220","1.9","463.4","2.36"
"Asian","1225","10.8","187","35.65"
"Latino","5871","51.8","1073.5","25.78"
"Native Hawaiian & Other Pacific Islander","76","0.7","1076.6","0.32"
"White","1350","11.9","201.4","32.04"
"Other","832","7.3",,"3.85"
"Unknown","1762","15.5",,
