"race_eth","count","percent_group","rates","percent_pop"
"African American","7326","1.71132","16186.83577","2.4"
"Asian","88406","20.65122","12642.25143","37.7"
"Latino","138031","32.24338","28113.47963","26.5"
"Native Hawaiian & Other Pacific Islander","2611","0.60992","41916.84058","0.3"
"White","68734","16.05593","11306.73808","32.8"
"Other","50658","11.83347","920217.98365","0.3"
"Unknown","72325","16.89477",,
