"race_eth","count","percent_group","rates","percent_pop"
"African American","313","1.8","659.3","2.36"
"Asian","1689","9.9","257.8","35.65"
"Latino","9258","54.4","1692.8","25.78"
"Native Hawaiian & Other Pacific Islander","100","0.6","1416.6","0.32"
"White","1833","10.8","273.4","32.04"
"Other","1207","7.1",,"3.85"
"Unknown","2613","15.4",,
