"race_eth","count","percent_group","rates","percent_pop"
"African American","5783","1.79165","12777.5691","2.4"
"Asian","58343","18.07544","8343.17665","37.7"
"Latino","114688","35.53187","23359.09145","26.5"
"Native Hawaiian & Other Pacific Islander","1959","0.60692","31449.67089","0.3"
"White","50540","15.65797","8313.82638","32.8"
"Other","42006","13.01402","763051.77112","0.3"
"Unknown","49456","15.32213",,
