"race_eth","count","percent_group","rates","percent_pop"
"African American","862","1.79527","1815.76896","2.36"
"Asian","6795","14.15183","1037.08","35.65"
"Latino","26088","54.33302","4769.98464","25.78"
"Native Hawaiian & Other Pacific Islander","224","0.46652","3173.254","0.32"
"White","5802","12.08372","865.45733","32.04"
"Other","2727","5.67948",,"3.85"
"Unknown","5517","11.49016",,
