"race_eth","count","percent_group","rates","percent_pop"
"African American","1505","1.83157","3170.22307","2.36"
"Asian","12757","15.52513","1947.02421","35.65"
"Latino","41951","51.05391","7670.40883","25.78"
"Native Hawaiian & Other Pacific Islander","371","0.4515","5255.70194","0.32"
"White","10426","12.68833","1555.19789","32.04"
"Other","5742","6.98795",,"3.85"
"Unknown","9418","11.4616",,
