"race_eth","count","percent_group","rates","percent_pop"
"African American","2277","1.9137","4796.41059","2.36"
"Asian","20482","17.21408","3126.04452","35.65"
"Latino","59859","50.30844","10944.74512","25.78"
"Native Hawaiian & Other Pacific Islander","589","0.49502","8343.95807","0.32"
"White","16118","13.54636","2404.24704","32.04"
"Other","8580","7.21105",,"3.85"
"Unknown","11079","9.31134",,
