"race_eth","count","percent_group","rates","percent_pop"
"African American","2167","1.86111","4564.69993","2.36"
"Asian","19741","16.95438","3012.95015","35.65"
"Latino","58845","50.53849","10759.34323","25.78"
"Native Hawaiian & Other Pacific Islander","562","0.48267","7961.46763","0.32"
"White","15634","13.42712","2332.05101","32.04"
"Other","8400","7.21426",,"3.85"
"Unknown","11087","9.52197",,
