"race_eth","count","percent_group","rates","percent_pop"
"African American","1910","1.81742","4023.33958","2.36"
"Asian","17136","16.3054","2615.36466","35.65"
"Latino","53670","51.06857","9813.13538","25.78"
"Native Hawaiian & Other Pacific Islander","496","0.47196","7026.491","0.32"
"White","13701","13.0369","2043.7144","32.04"
"Other","7572","7.20498",,"3.85"
"Unknown","10609","10.09477",,
